antecedent,consequent,fitness,support,confidence,lift,coverage,rhs_support,conviction,amplitude,inclusion,interestingness,comprehensibility,netconf,yulesq
[restecg(1)],"[fbs(0), exang([0, 1]), slope(1), thal([1, 3])]",0.26616840203489756,0.1775609756097561,0.35477582846003897,0.8741471734892787,0.5004878048780488,0.4058536585365854,0.9208370790656543,0.6666666666666667,0.35714285714285715,0.15518753712226893,0.8982444017039272,-0.102255421539961,-0.20974619289340102
"[thalach([126, 202]), age([59, 66])]","[restecg([1, 2]), slope([1, 2])]",0.26578554163920015,0.09463414634146342,0.4369369369369369,0.9047684047684048,0.21658536585365853,0.48292682926829267,0.9183219512195119,0.5685034987277353,0.2857142857142857,0.0856140804868467,0.6826061944859854,-0.058704408019476455,-0.11753804683551412
"[thalach([81, 184]), exang([0, 1]), fbs([0, 1])]","[cp([1, 2]), slope(2)]",0.26224863745098526,0.2575609756097561,0.26693629929221435,0.9877606742762444,0.9648780487804878,0.2702439024390244,0.9954879730866272,0.37608142493638663,0.35714285714285715,0.25434467539605166,0.6131471927654585,-0.09417481181889664,-0.216364457636962
"[thal([0, 3])]","[sex(1), cp([1, 2]), slope([1, 2]), thalach([83, 202])]",0.25853658536585367,0.25853658536585367,0.25853658536585367,1.0,1.0,0.25853658536585367,0.9999999999999997,0.4516539440203562,0.35714285714285715,0.25847137447222185,0.8982444017039272,0.0,0.0
"[exang(1), cp([0, 2]), thal([2, 3])]","[trestbps([132, 172])]",0.25704543600619956,0.11609756097560976,0.3979933110367893,0.9759405354371031,0.2917073170731707,0.40780487804878046,0.9837018970189699,0.6556603773584906,0.2857142857142857,0.1132914823046833,0.43067655807339306,-0.013852418990758801,-0.028738543289402004
"[thal([1, 2]), thalach([71, 155]), fbs(1), cp([1, 2]), exang([0, 1])]",[slope(2)],0.25682926829268293,0.013658536585365854,0.5,1.0927505330490404,0.027317073170731707,0.4575609756097561,1.0848780487804874,0.6153519932145887,0.42857142857142855,0.014925174247738107,0.3562071871080222,0.043630892678034064,0.08726178535606821
"[age([68, 75]), exang([0, 1]), fbs([0, 1]), thalach([131, 200])]","[restecg([1, 2]), sex([0, 1]), slope([1, 2])]",0.25585365853658537,0.011707317073170732,0.5,1.0353535353535355,0.023414634146341463,0.48292682926829267,1.0341463414634142,0.3324927299163941,0.5,0.012121073675481767,0.6666666666666667,0.017482517482517498,0.03496503496503497
"[thal(2), ca([3, 4]), sex(1), fbs(0), slope(1), cp([0, 1]), thalach([71, 202])]",[exang(0)],0.2519512195121951,0.003902439024390244,0.5,0.7536764705882353,0.007804878048780488,0.6634146341463415,0.6731707317073167,0.8020833333333334,0.5714285714285714,0.0029411652727718094,0.3154648767857287,-0.16470009832841687,-0.32940019665683384
"[cp([1, 3]), fbs(0), thalach([95, 159]), exang([0, 1]), restecg([0, 2])]","[slope(2), target([0, 1])]",0.25185945423810674,0.08292682926829269,0.4207920792079208,0.9196415377145389,0.19707317073170733,0.4575609756097561,0.9365186574942669,0.4063976735732461,0.5,0.07625678679076969,0.5283208335737188,-0.04579358300350088,-0.09256714857191493
"[sex([0, 1]), exang([0, 1]), chol([126, 132]), fbs([0, 1])]","[thalach([173, 202]), cp([2, 3]), restecg([1, 2])]",0.25146341463414634,0.002926829268292683,0.5,9.85576923076923,0.005853658536585366,0.050731707317073174,1.8985365853658527,0.41879914153259334,0.5,0.028846071477600328,0.6666666666666667,0.4519136408243375,0.9038272816486752
"[exang([0, 1]), ca([1, 4]), sex([0, 1]), trestbps([94, 166]), age([74, 77]), thal([1, 3])]",[target(1)],0.25146341463414634,0.002926829268292683,0.5,0.9743346007604563,0.005853658536585366,0.5131707317073171,0.9736585365853654,0.4059411500449236,0.5,0.002851702883717143,0.33333333333333337,-0.013248282630029433,-0.02649656526005888
"[exang([0, 1]), ca([1, 4]), sex([0, 1]), age([73, 77]), thal([1, 3])]",[target(1)],0.25146341463414634,0.002926829268292683,0.5,0.9743346007604563,0.005853658536585366,0.5131707317073171,0.9736585365853654,0.41666666666666674,0.42857142857142855,0.002851702883717143,0.3562071871080222,-0.013248282630029433,-0.02649656526005888
"[restecg([1, 2]), ca(3), target(1)]","[cp([0, 2]), slope(2)]",0.25146341463414634,0.002926829268292683,0.5,1.1647727272727273,0.005853658536585366,0.4292682926829268,1.141463414634146,0.7666666666666667,0.35714285714285715,0.0034090811746254938,0.6131471927654585,0.07114818449460254,0.1422963689892051
"[sex(1), exang([0, 1]), ca(0), thal(3)]","[cp([0, 3]), trestbps([134, 191]), fbs([0, 1])]",0.25111944965603505,0.06634146341463415,0.4358974358974359,1.0897435897435899,0.1521951219512195,0.4,1.0636363636363633,0.4946091644204852,0.5,0.07229050530168506,0.6666666666666667,0.04234162462010566,0.0870593945276952
"[fbs(1), cp([0, 3])]","[exang([0, 1]), thal(3)]",0.24788139646102345,0.06439024390243903,0.43137254901960786,1.0784313725490198,0.14926829268292682,0.4,1.0551724137931031,0.5,0.2857142857142857,0.06943609687818192,0.6826061944859854,0.03687713617557117,0.0759540570581697
"[sex(1), target([0, 1])]","[exang([0, 1]), thal([2, 3]), age([32, 68]), thalach([71, 145]), cp([0, 1])]",0.24732596722881675,0.2029268292682927,0.2917251051893408,1.1157396746980386,0.6956097560975609,0.26146341463414635,1.0427259116155514,0.4312068338785896,0.5,0.22636868971765467,0.8616541669070521,0.09941741288164849,0.26737269693892357
"[exang(0), cp([0, 3])]","[slope([0, 2]), thal(3)]",0.24706599713055954,0.19707317073170733,0.29705882352941176,0.7426470588235294,0.6634146341463415,0.4,0.8535564853556483,0.5,0.2857142857142857,0.14632767129629234,0.6826061944859854,-0.3058397271952258,-0.5645250121953138
"[target(0), cp([1, 2])]","[slope([1, 2]), thal([1, 2])]",0.24595321055251368,0.042926829268292686,0.4489795918367347,0.807375581811672,0.09560975609756098,0.5560975609756098,0.805600722673893,0.7083333333333334,0.2857142857142857,0.034656622281462136,0.6826061944859854,-0.11844219888602686,-0.23366921473245308
"[sex(1), age([36, 47])]","[exang([0, 1]), cp([1, 2]), thal(2)]",0.24469331793909654,0.06926829268292684,0.42011834319526625,1.3209242385740734,0.1648780487804878,0.3180487804878049,1.1760179193628664,0.6875,0.35714285714285715,0.09149198343118388,0.7737056144690831,0.122221146933584,0.2613174502298222
[thal(2)],"[sex([0, 1]), cp([0, 2]), restecg([0, 2]), slope(1)]",0.2433975968436155,0.16878048780487806,0.3180147058823529,0.735812807064135,0.5307317073170732,0.4321951219512195,0.832576424955624,0.4666666666666667,0.35714285714285715,0.12417039476173478,0.8982444017039272,-0.24331585544820825,-0.46583451010806814
"[thalach([124, 202]), sex([0, 1]), thal([2, 3]), cp([1, 3]), exang([0, 1])]","[trestbps([94, 137]), age([29, 50])]",0.2421971801996501,0.15317073170731707,0.33122362869198313,1.380098452883263,0.4624390243902439,0.24,1.1364037854889588,0.3659171107590379,0.5,0.2113591007180789,0.5283208335737188,0.16969912778454202,0.43992376944226624
"[restecg([1, 2]), age([59, 77]), thalach([154, 186])]","[fbs([0, 1]), cp([1, 3]), slope([0, 2])]",0.2419068736141907,0.02926829268292683,0.45454545454545453,0.8824035812672176,0.06439024390243903,0.5151219512195122,0.888943089430894,0.36900975402883807,0.42857142857142855,0.025825708821490555,0.7124143742160444,-0.06474547350459761,-0.129038352541092
"[slope([0, 1]), thal([0, 3]), target([0, 1])]","[cp([1, 2])]",0.2413528689243727,0.16975609756097562,0.3129496402877698,0.711249182472204,0.5424390243902439,0.44,0.8150785340314135,0.29166666666666663,0.2857142857142857,0.12071888935426198,0.43067655807339306,-0.27766869659922366,-0.5200758500811653
"[slope([0, 1]), exang(1), thal([2, 3]), cp(2), trestbps([104, 200]), fbs([0, 1]), ca([0, 2])]","[age([31, 77]), target(1)]",0.2412323491655969,0.00878048780487805,0.47368421052631576,0.9301270417422869,0.018536585365853658,0.5092682926829268,0.9323902439024385,0.5336303284416493,0.6428571428571429,0.008166899186056177,0.47712125471966244,-0.036256147326566866,-0.07243650047036689
"[cp([2, 3]), thal([0, 2])]","[restecg([0, 2]), slope([0, 1])]",0.23626641651031893,0.09560975609756098,0.3769230769230769,0.6948671831765357,0.25365853658536586,0.5424390243902439,0.7343571213489909,0.375,0.2857142857142857,0.0664298848914279,0.6826061944859854,-0.22176973353443932,-0.4229876680539307
"[target([0, 1])]","[age([42, 77]), exang(1), thal([1, 3]), slope([0, 1]), thalach([71, 196]), sex([0, 1])]",0.23609756097560974,0.23609756097560974,0.23609756097560974,1.0,1.0,0.23609756097560974,0.9999999999999997,0.3071383133406034,0.5,0.23604317847970865,0.9357849740192015,0.0,0.0
"[thal([1, 3]), fbs([0, 1]), slope(2), exang([0, 1]), thalach([101, 174])]",[cp(2)],0.23492071578679233,0.1278048780487805,0.34203655352480417,1.2344629132497333,0.37365853658536585,0.27707317073170734,1.0987340301974444,0.4626802374893979,0.42857142857142855,0.1577507100597787,0.3562071871080222,0.10371879651545832,0.24853091653267068
"[slope([0, 2]), ca([0, 4]), target(1), sex([0, 1])]","[cp([0, 1]), restecg([1, 2])]",0.2330167856811648,0.15804878048780488,0.30798479087452474,0.9566194262011752,0.5131707317073171,0.32195121951219513,0.9798177432323771,0.36111111111111116,0.42857142857142855,0.15116922073075115,0.5645750340535797,-0.028688555818862024,-0.06560719326676774
"[target([0, 1])]","[sex([0, 1]), restecg(1), slope([0, 1])]",0.23219512195121952,0.23219512195121952,0.23219512195121952,1.0,1.0,0.23219512195121952,0.9999999999999997,0.375,0.2857142857142857,0.2321425223661874,0.8613531161467861,0.0,0.0
"[sex(1), trestbps([153, 170]), age([52, 73]), ca([0, 3]), thal(3)]",[exang(1)],0.23215077605321507,0.00975609756097561,0.45454545454545453,1.3504611330698284,0.021463414634146343,0.33658536585365856,1.2162601626016254,0.7753537735849056,0.42857142857142855,0.01317510516279365,0.3562071871080222,0.1205474485634006,0.2485981308411215
"[slope(1), target(1), sex([0, 1]), ca([0, 3]), thal(3)]","[exang([0, 1]), cp([1, 2])]",0.23047939444911691,0.012682926829268294,0.4482758620689655,1.0188087774294672,0.02829268292682927,0.44,1.0149999999999997,0.5595238095238095,0.5,0.012921317292130252,0.5283208335737188,0.008516825924387248,0.01724863273033235
"[oldpeak([0.41287945120287795, 5.341924403897026]), restecg([0, 2]), trestbps([97, 150]), thal([1, 3]), slope(0), fbs([0, 1])]","[thalach([92, 144])]",0.22820064427059367,0.0224390243902439,0.4339622641509434,1.1464209297801984,0.05170731707317073,0.37853658536585366,1.0979186991869914,0.37733993114475683,0.5,0.02572400404951573,0.33333333333333337,0.058447860858762295,0.12087029826181205
"[exang([0, 1]), target(1)]","[slope(1), fbs([0, 1])]",0.2272632848001484,0.15414634146341463,0.30038022813688214,0.6387753814114194,0.5131707317073171,0.47024390243902436,0.75720572640509,0.5,0.2857142857142857,0.09845008025438733,0.6826061944859854,-0.3489183690575065,-0.623507305183753
"[thal([1, 3]), fbs([0, 1]), target(1), restecg([1, 2])]","[thalach([159, 172]), slope([0, 2])]",0.22575984990619136,0.10536585365853658,0.34615384615384615,1.407967032967033,0.304390243902439,0.24585365853658536,1.1534002869440456,0.45568278201865997,0.42857142857142855,0.14833639840231155,0.5645750340535797,0.1441903117919948,0.35315101070154575
"[exang([0, 1])]","[slope([1, 2]), fbs([0, 1]), age([58, 63])]",0.2253658536585366,0.2253658536585366,0.2253658536585366,1.0,1.0,0.2253658536585366,0.9999999999999997,0.34895833333333337,0.2857142857142857,0.2253163026653705,0.8613531161467861,0.0,0.0
"[ca([1, 4]), fbs([0, 1]), cp([1, 2]), target([0, 1])]","[age([44, 77]), thalach([153, 188])]",0.22435660218671152,0.055609756097560976,0.3931034482758621,1.0465741155396329,0.14146341463414633,0.375609756097561,1.028824833702882,0.3269985156912638,0.42857142857142855,0.05819657376867937,0.5645750340535797,0.02037617554858939,0.04309773239623392
"[age([32, 75]), target(1)]","[thalach([88, 170]), slope([0, 1]), sex([0, 1])]",0.22348418628694955,0.15024390243902438,0.29672447013487474,0.5940284802504816,0.5063414634146342,0.4995121951219512,0.7116525225526226,0.39564249363867676,0.35714285714285715,0.08923607494334847,0.7737056144690831,-0.4107854112880501,-0.7029622968552476
"[exang([0, 1]), ca(0), trestbps([94, 159])]",[thal(3)],0.22107897361501494,0.1521951219512195,0.2899628252788104,0.7249070631970259,0.5248780487804878,0.4,0.845026178010471,0.5966981132075472,0.2857142857142857,0.11031093715022784,0.43067655807339306,-0.23159774966985486,-0.45495441458733205
"[slope([0, 1]), thal([1, 2]), chol([196, 476]), exang([0, 1])]","[fbs(0), restecg(1)]",0.22046278924327706,0.08195121951219513,0.358974358974359,0.81404583616973,0.22829268292682928,0.44097560975609756,0.8720780487804877,0.5878995433789955,0.42857142857142855,0.06670671522388737,0.5645750340535797,-0.1062595221887257,-0.2167702684830049
"[slope([0, 2]), fbs(0), thal([2, 3]), cp([1, 3]), age([52, 71])]","[chol([211, 270]), target(1)]",0.22029177114201048,0.07609756097560975,0.3644859813084112,1.3940228762728413,0.20878048780487804,0.26146341463414635,1.1621090387374458,0.6384947814742336,0.5,0.10607386515857613,0.5283208335737188,0.13020731299768368,0.30423543983413665
"[fbs(1), restecg([0, 2]), thalach([115, 145]), slope([1, 2])]","[cp([2, 3])]",0.21808281338627342,0.0175609756097561,0.4186046511627907,1.188558912581331,0.041951219512195125,0.3521951219512195,1.1142243902439022,0.5875318066157761,0.35714285714285715,0.02087189647738462,0.3868528072345416,0.06931748212002087,0.14578871345320515
"[fbs(1), exang([0, 1])]","[restecg([1, 2]), thalach([98, 201]), slope([0, 2])]",0.21783516658695998,0.05658536585365854,0.3790849673202614,0.7618864539279764,0.14926829268292682,0.4975609756097561,0.8091912708600767,0.3427480916030534,0.35714285714285715,0.04310924374714251,0.7737056144690831,-0.13926365653294953,-0.2760772659732541
"[thal(2), ca([1, 4]), restecg([0, 2]), sex(1)]",[slope(1)],0.21674948712103942,0.04097560975609756,0.3925233644859813,0.8347229224027612,0.10439024390243902,0.47024390243902436,0.872060037523452,0.6499999999999999,0.35714285714285715,0.03420191340549531,0.3868528072345416,-0.08677946775802729,-0.1751171008299778
"[age([52, 77]), trestbps([179, 200]), fbs(1)]","[exang(1), thalach([129, 202]), sex(1)]",0.21574912891986062,0.002926829268292683,0.42857142857142855,2.711640211640212,0.006829268292682927,0.15804878048780488,1.473414634146341,0.7873002584537584,0.42857142857142855,0.007936485274260408,0.7124143742160444,0.2723828234633735,0.6041083099906629
"[exang(0), restecg(2)]",[slope(1)],0.21574912891986062,0.002926829268292683,0.42857142857142855,0.9113811499703617,0.006829268292682927,0.47024390243902436,0.927073170731707,1.0,0.21428571428571427,0.0026674494075315065,0.5,-0.041959023294976104,-0.08463062553071045
"[cp([1, 2]), sex(0)]","[exang([0, 1]), slope(1), thal([0, 3])]",0.21349103732001176,0.05951219512195122,0.3674698795180723,0.7814452832075189,0.16195121951219513,0.47024390243902436,0.837519163763066,0.5333333333333334,0.35714285714285715,0.046502824029102365,0.7737056144690831,-0.12263489347377865,-0.2465631741466097
"[age([34, 70]), target([0, 1])]","[sex([0, 1]), restecg([1, 2]), slope(1)]",0.21029604541799662,0.20780487804878048,0.2127872127872128,0.9913949686676959,0.9765853658536585,0.2146341463414634,0.9976538318682677,0.35,0.35714285714285715,0.20597494346224865,0.7737056144690831,-0.07887945387945337,-0.2073984896574368
"[ca([0, 3]), sex(1), age([39, 77])]","[target(1), thal(2)]",0.20979250091008372,0.16585365853658537,0.2537313432835821,0.6312490943341544,0.6536585365853659,0.40195121951219515,0.8013853658536584,0.6916666666666667,0.35714285714285715,0.1046780312124022,0.6131471927654585,-0.42795879756148814,-0.725982454889095
"[cp(2), restecg([1, 2]), exang([0, 1])]",[slope(1)],0.20890901124580108,0.05853658536585366,0.3592814371257485,0.7640321017715607,0.1629268292682927,0.47024390243902436,0.8268155915204008,0.625,0.2857142857142857,0.0447212762204689,0.43067655807339306,-0.13256005471574328,-0.2663432145160838
"[slope(2), exang([0, 1]), sex([0, 1]), ca([0, 4]), thal(3), age([29, 61])]",[target(1)],0.20798780487804877,0.04097560975609756,0.375,0.7307509505703422,0.10926829268292683,0.5131707317073171,0.7789268292682924,0.4761904761904763,0.5,0.029941768773340146,0.33333333333333337,-0.1551204819277108,-0.3056379821958457
"[thal(2), oldpeak([0.0, 5.491188973974763]), exang(1), target([0, 1]), restecg([0, 2]), thalach([150, 202])]","[slope([0, 1])]",0.2078048780487805,0.015609756097560976,0.4,0.737410071942446,0.03902439024390244,0.5424390243902439,0.7626016260162598,0.4596253991644046,0.5,0.01151061606871552,0.33333333333333337,-0.14822335025380715,-0.2908366533864542
"[cp([1, 2]), thal([0, 2]), thalach([71, 166]), sex([0, 1])]","[restecg([0, 1]), exang([0, 1]), slope(1)]",0.2074136681960879,0.06829268292682927,0.3465346534653465,0.7541359231464547,0.19707317073170733,0.45951219512195124,0.8271101256467107,0.3964013086150491,0.5,0.051498534061319975,0.6666666666666667,-0.1407071448335599,-0.2836356581627704
"[sex(1), slope([1, 2]), cp(3), thal([2, 3])]","[restecg(1), chol([126, 517])]",0.20468834688346885,0.02048780487804878,0.3888888888888889,0.7770197097682479,0.05268292682926829,0.5004878048780488,0.817383592017738,0.7123287671232877,0.42857142857142855,0.015919110000970217,0.5645750340535797,-0.11780524087424186,-0.23491158014831717
"[target([0, 1])]","[restecg(1), slope(1)]",0.20390243902439023,0.20390243902439023,0.20390243902439023,1.0,1.0,0.20390243902439023,0.9999999999999997,0.6666666666666667,0.21428571428571427,0.20386187687352184,0.7924812503605781,0.0,0.0
